"y" "x1" "x2" "x3" "x4"
-2.80540364477434 7.69765312030006 -0.66899010245589 9.05542891782096 2
-8.40386299294545 7.38462447259436 -0.948811165581346 9.88245208209573 2
-8.97297051968284 8.32464370409148 -0.606525515575519 10.8288049369142 2
5.34379449306749 9.79340208604458 2.60567107107616 11.7018915919048 2
-3.94021771174803 8.48186105381755 0.542801980742305 11.0592224735558 2
4.56540143145676 10.0304798436877 0.347082090832916 9.47150424014315 2
5.12564158317747 9.65895944888969 1.77436940344952 10.6397960694677 2
1.05499648358536 8.56353202543559 1.46841179176898 10.9144185672282 2
-14.1833454707951 7.00023524764764 -1.16779365158178 10.6399258286906 2
1.81720909067406 8.9722449211376 1.57390027454715 11.0813005164695 2
-3.05522203479059 7.92749164812529 0.715265339535711 10.6554380223514 2
-7.30575677568833 7.19760342605117 -1.20245644628963 8.88484799693376 2
-2.94299042289234 8.02861387160442 -0.766129017839599 9.16203285036683 2
4.26341041239763 8.94196909005034 1.36634619400035 10.3117076383108 2
-3.20033422485727 7.98170874520621 0.466862048630079 9.69066426661061 2
6.62097737124271 9.32082396320072 1.46911638692313 9.9797150770756 2
5.9340564956872 8.80251884580239 2.0666394225669 10.2455421659085 2
0.567878538567502 8.9380370754095 1.08048051414239 11.5374076603346 2
-2.00097491512417 7.88796170676275 0.224788242704974 9.51093647484423 3
-7.26418038535778 8.24100066700037 -1.67965564508319 8.17311568954502 3
-3.57635368438071 7.14152455476418 0.40840783211792 9.12578952913595 3
-0.1066936978551 8.34614505186823 1.24075045593966 9.71677048361485 3
-10.7977146051281 7.21584752811257 -0.2811237257029 10.1585321362187 3
-6.50033612442724 8.92844312334853 0.101700076433913 10.7566458730277 3
-10.3105625450611 7.76048305280234 -0.164288109167663 10.5535110238711 3
-1.93682918937988 7.47257723953907 1.51972956241109 9.9325055433174 3
-7.77756031120998 7.23324629779258 0.0639827572510394 10.05928750485 3
-1.33732788552692 8.43765363827935 0.565830693013933 9.59713842809415 3
-10.5457119436559 7.83784096383898 -0.166464703334418 10.3823616905932 3
-7.28336863046971 8.79501768015534 -1.08745855770867 9.6593207506146 3
-11.8567889605968 7.79564821583756 -1.03246699788206 10.0820953455922 3
-4.9489358938914 8.42689897285278 0.149498314130383 11.0078781965458 3
-4.00518643053951 8.16264425061363 0.378991652638901 10.4121307703644 3
2.43097658706767 8.93698987374515 1.09818515826722 9.50288199116434 3
-18.565901907396 6.39926432162957 -2.29085554049452 8.72838757703692 3
-1.49140358390311 8.22127245526134 -0.569610944473242 7.92531331889272 3
0.770183153868514 8.14368038043813 0.019920392029918 8.4496124128789 3
-9.09402153688042 7.66302217761446 -0.713627976249502 9.86467953241027 3
2.83134538741902 8.95284736117623 1.6695444700231 10.8206858025705 3
-13.2583431655044 6.55228787987074 -1.88927654692203 8.34583745581511 3
-3.17576760527087 8.35583201603943 0.738978809336527 10.7439319227708 3
-3.61596376892958 8.12889283021318 -0.176482996283517 8.92127986310149 3
-6.34599620307078 8.58123208627306 1.05082330118781 11.3484862926581 3
-0.216458633323406 9.55327106819136 0.566439679962427 10.3138199385668 3
-2.95825887370258 8.88748942479351 0.283103663781562 10.1710810032879 3
-11.8081583484609 7.12783398409472 -1.61677204655825 8.9639296568844 3
0.708794510935461 8.94364162915107 2.01735622515635 11.6447264448069 3
-9.91446578722692 7.40676765863692 -0.704301252037217 9.54852103863128 3
-13.8937468023328 7.30278283696359 -2.20906963742883 8.37420476552289 3
-7.26459714462893 8.30800018243756 -0.379458182225649 10.7336257277992 3
